Speed,direction,precipitation
9.2592,240,0
8.7448,240,0
8.2304,240,0
8.2304,245,0
8.2304,245,0
7.2016,250,0
7.2016,250,0
5.144,250,0
5.144,240,0
5.144,255,0
4.1152,270,0
3.0864,250,0
2.572,270,0
2.0576,315,0
4.1152,310,0
6.1728,255,0
6.6872,255,0
2.572,260,0
1.0288,270,0
2.572,300,0
2.0576,270,0
5.6584,260,0
6.1728,260,0
4.1152,250,0
5.144,255,0
5.144,250,0
5.144,270,0
6.1728,270,0
5.144,285,0
5.144,280,0
5.144,260,0
6.1728,260,0
4.1152,270,0
2.0576,210,0
1.0288,270,0
1.0288,300,0
1.5432,300,0
3.0864,290,0
3.0864,290,0
3.0864,300,0
1.5432,285,0
2.0576,270,0
1.0288,270,0
3.0864,240,0
0.5144,360,0
1.0288,340,0
0.5144,120,0
2.572,110,0
2.0576,110,0
2.0576,110,0
3.0864,90,0
3.0864,150,0
3.0864,165,0
4.1152,165,0
4.1152,165,0
4.1152,170,0
3.6008,180,0
3.0864,190,0
3.0864,190,0
3.0864,190,0
1.5432,200,0
0.5144,360,0
1.0288,240,0
1.0288,210,0
0.5144,360,0
0.5144,360,0
0.5144,360,0
0.5144,360,0
1.0288,360,0
0.5144,360,0
1.0288,200,0
2.0576,200,0
3.6008,175,0
3.0864,165,0
2.0576,160,0
2.0576,150,0
2.0576,130,0
2.0576,130,0
1.0288,150,0
1.5432,60,0
2.0576,150,0
2.0576,190,0
0.5144,360,0
0.5144,360,0
1.0288,360,0
2.0576,360,0
1.5432,330,0
0.5144,335,0
1.5432,320,0
2.0576,330,0
4.1152,300,0
2.0576,340,0
2.0576,330,0
6.6872,310,0
6.1728,315,0
4.6296,320,0
5.144,320,0
6.1728,315,0
7.2016,310,0
5.6584,310,0
5.144,310,0
5.144,315,0
5.144,300,0
5.144,270,0
3.6008,270,0
5.144,280,0
6.1728,285,0
1.0288,330,0
2.0576,330,0
5.144,300,0
5.144,300,0
2.572,280,0
3.0864,285,0
3.0864,285,0
2.572,285,0
1.5432,300,0
1.0288,300,0
2.572,315,0
2.0576,300,0
2.572,300,0
4.6296,290,0
5.6584,300,0
6.6872,300,0
7.716,300,0
8.7448,300,0
7.716,300,0
8.2304,290,0
5.144,290,0
5.144,280,0
4.1152,300,0
9.7736,300,0
3.6008,290,0
1.0288,330,0
3.0864,310,0
3.0864,310,0
3.0864,315,0.004166667
1.5432,315,0.004166667
1.0288,345,0.004166667
3.0864,345,0.004166667
4.1152,340,0.004166667
4.1152,335,0.004166667
5.6584,330,0.004166667
7.2016,320,0.004166667
7.2016,315,0.004166667
4.1152,270,0.004166667
4.1152,280,0.004166667
2.0576,330,0.004166667
5.144,280,0.004166667
5.144,270,0.004166667
6.1728,270,0.004166667
4.1152,280,0.004166667
3.6008,270,0.004166667
3.0864,270,0.004166667
3.0864,260,0.004166667
3.0864,270,0.004166667
2.0576,260,0.004166667
1.0288,240,0.004166667
4.1152,260,0.004166667
1.0288,270,0.004166667
1.0288,315,0
2.0576,330,0
1.5432,45,0
1.0288,90,0
3.0864,15,0
2.0576,30,0
2.572,330,0
5.6584,300,0
3.0864,320,0
3.0864, ,0
4.1152, ,0
4.1152, ,0
4.1152, ,0
5.144, ,0
5.144,225,0
6.1728,255,0
5.6584,255,0
5.6584,260,0
5.144,255,0
4.1152,270,0
3.0864,270,0
3.0864,260,0
2.572,260,0
3.0864,270,0
3.0864,270,0.379166667
3.0864,270,0.379166667
4.1152,250,0.379166667
2.0576,260,0.379166667
3.6008,300,0.379166667
2.0576,315,0.379166667
3.0864,310,0.379166667
2.0576,330,0.379166667
3.0864,300,0.379166667
4.1152,320,0.379166667
3.0864,330,0.379166667
3.6008,330,0.379166667
3.0864,320,0.379166667
3.0864,335,0.379166667
3.0864,330,0.379166667
3.0864,330,0.379166667
2.0576,330,0.379166667
3.0864,30,0.379166667
2.0576,15,0.379166667
1.5432,15,0.379166667
2.0576,15,0.379166667
1.0288,345,0.379166667
1.5432,15,0.379166667
4.1152,20,0.379166667
2.572,30,0.058333333
4.1152,40,0.058333333
3.0864,45,0.058333333
3.0864,30,0.058333333
2.0576,330,0.058333333
3.0864,330,0.058333333
2.572,15,0.058333333
3.0864,340,0.058333333
4.1152,310,0.058333333
3.0864,330,0.058333333
6.1728,320,0.058333333
5.144,315,0.058333333
5.144,315,0.058333333
5.144,310,0.058333333
7.716,310,0.058333333
5.144,290,0.058333333
3.0864,310,0.058333333
4.6296,320,0.058333333
6.1728,260,0.058333333
0.5144,255,0.058333333
0.5144,330,0.058333333
0.5144,330,0.058333333
2.0576,315,0.058333333
3.0864,260,0.058333333
2.572,255,0.05
1.5432,300,0.05
3.0864,310,0.05
2.572,315,0.05
3.0864,300,0.05
2.572,290,0.05
2.0576,340,0.05
4.1152,330,0.05
3.6008,330,0.05
3.6008,330,0.05
5.144,330,0.05
5.144,330,0.05
7.716,330,0.05
7.2016,315,0.05
7.2016,300,0.05
8.2304,270,0.05
8.2304,280,0.05
9.2592,280,0.05
8.2304,270,0.05
7.2016,270,0.05
7.2016,270,0.05
4.1152,270,0.05
5.144,280,0.05
5.144,285,0.05
2.0576,300,0
2.0576,280,0
3.6008,300,0
3.0864,300,0
3.6008,330,0
3.0864,330,0
4.6296,315,0
4.1152,315,0
6.1728,300,0
6.1728,300,0
6.1728,310,0
5.144,300,0
7.2016,285,0
8.2304,285,0
8.2304,285,0
10.288,285,0
9.2592,280,0
8.2304,270,0
7.716,280,0
5.144,285,0
5.144,285,0
2.572,330,0
5.144,330,0
7.716,285,0
7.716,280,0.033333333
5.144,280,0.033333333
5.6584,270,0.033333333
6.1728,280,0.033333333
6.6872,270,0.033333333
6.1728,270,0.033333333
5.144,285,0.033333333
5.144,310,0.033333333
5.144,285,0.033333333
4.6296,300,0.033333333
8.2304,300,0.033333333
7.716,310,0.033333333
7.2016,310,0.033333333
7.2016,310,0.033333333
5.144,310,0.033333333
5.144,315,0.033333333
4.6296,315,0.033333333
5.6584,300,0.033333333
5.144,330,0.033333333
5.144,330,0.033333333
5.6584,320,0.033333333
6.1728,320,0.033333333
6.1728,330,0.033333333
6.1728,330,0.033333333
5.144,300,0.15
5.144,315,0.15
4.6296,330,0.15
3.0864,330,0.15
3.0864,340,0.15
4.1152,345,0.15
4.6296,15,0.15
4.1152,20,0.15
3.0864,15,0.15
4.1152,20,0.15
5.144,30,0.15
4.1152,30,0.15
4.1152,30,0.15
7.2016,330,0.15
8.2304,315,0.15
7.716,270,0.15
7.2016,260,0.15
5.144,255,0.15
2.572,255,0.15
2.572,240,0.15
1.5432,240,0.15
1.5432,240,0.15
2.0576,245,0.15
1.5432,240,0.15
2.0576,300,0
2.572,315,0
2.572,290,0
1.0288,315,0
3.6008,270,0
4.1152,255,0
6.1728,255,0
7.2016,255,0
7.2016,250,0
6.1728,240,0
6.1728,240,0
6.1728,230,0
7.2016,230,0
6.6872,225,0
7.716,225,0
8.2304,225,0
7.2016,225,0
7.2016,225,0
4.6296,220,0
5.144,210,0
5.144,22,0
2.0576,240,0
2.0576,240,0
2.0576,240,0
1.0288,300,0
3.0864,225,0
2.0576,270,0
1.5432,360,0
1.5432,360,0
1.0288,360,0
0.5144,360,0
1.5432,200,0
1.5432,145,0
2.0576,120,0
2.572,60,0
3.6008,45,0
4.1152,45,0
4.1152,45,0
4.1152,45,0
3.0864,45,0
3.0864,45,0
3.0864,40,0
1.5432,30,0
0.5144,25,0
2.0576,190,0
0.5144,360,0
1.5432,360,0
1.5432,235,0
1.5432,200,0
1.0288,200,0
1.0288,240,0
1.5432,255,0
1.5432,240,0
2.0576,40,0
2.0576,225,0
4.1152,40,0
4.1152,165,0
3.0864,180,0
4.1152,165,0
4.1152,165,0
3.0864,165,0
4.6296,165,0
3.6008,165,0
3.6008,165,0
3.0864,165,0
2.572,165,0
2.0576,175,0
2.0576,175,0
2.0576,180,0
1.5432,40,0
1.5432,360,0
2.0576,245,0
1.5432,265,0.0125
0.5144,360,0.0125
1.0288,360,0.0125
0.5144,360,0.0125
1.5432,315,0.0125
1.5432,345,0.0125
2.572,15,0.0125
4.6296,15,0.0125
5.144,20,0.0125
5.144,20,0.0125
4.6296,30,0.0125
3.6008,30,0.0125
3.6008,45,0.0125
5.144,320,0.0125
5.144,330,0.0125
4.6296,330,0.0125
3.0864,330,0.0125
2.572,345,0.0125
2.572,45,0.0125
1.5432,15,0.0125
2.0576,345,0.0125
2.0576,345,0.0125
2.572,20,0.0125
2.572,345,0.0125
0.5144,50,0.0875
2.0576,90,0.0875
2.0576,75,0.0875
1.5432,15,0.0875
2.0576,20,0.0875
1.0288,60,0.0875
2.572,50,0.0875
2.0576,60,0.0875
3.6008,45,0.0875
3.0864,45,0.0875
1.5432,300,0.0875
2.0576,315,0.0875
2.572,300,0.0875
4.1152,300,0.0875
4.1152,290,0.0875
4.1152,290,0.0875
5.144,270,0.0875
5.144,270,0.0875
4.6296,285,0.0875
4.1152,285,0.0875
3.0864,280,0.0875
1.5432,320,0.0875
2.572,270,0.0875
5.144,270,0.0875
6.1728,270,0.008333333
6.1728,270,0.008333333
5.144,270,0.008333333
1.0288,315,0.008333333
2.0576,285,0.008333333
2.0576,285,0.008333333
2.0576,300,0.008333333
7.2016,290,0.008333333
7.2016,280,0.008333333
5.144,285,0.008333333
7.2016,285,0.008333333
8.2304,285,0.008333333
8.2304,285,0.008333333
7.2016,270,0.008333333
7.2016,255,0.008333333
7.2016,255,0.008333333
6.1728,255,0.008333333
7.2016,260,0.008333333
4.6296,270,0.008333333
5.144,255,0.008333333
5.144,255,0.008333333
3.6008,255,0.008333333
5.144,260,0.008333333
4.6296,270,0.008333333
4.1152,260,0
4.1152,255,0
3.6008,285,0
3.0864,280,0
3.6008,270,0
4.1152,255,0
4.1152,255,0
6.1728,255,0
5.6584,260,0
6.1728,270,0
7.2016,285,0
7.716,28,0
5.144,300,0
4.1152,310,0
5.144,300,0
5.6584,330,0
4.6296,310,0
8.2304,270,0
8.2304,270,0
7.2016,270,0
5.144,270,0
3.6008,300,0
2.572,30,0
2.0576,310,0
1.0288,30,0.05
2.572,30,0.05
1.0288,285,0.05
5.144,280,0.05
4.1152,285,0.05
2.572,315,0.05
3.0864,345,0.05
2.572,340,0.05
3.0864,300,0.05
5.144,300,0.05
8.2304,310,0.05
5.144,270,0.05
3.6008,255,0.05
4.6296,300,0.05
8.2304,290,0.05
9.2592,285,0.05
7.2016,240,0.05
6.6872,240,0.05
5.144,270,0.05
4.6296,285,0.05
5.144,285,0.05
5.144,285,0.05
5.144,285,0.05
7.716,285,0.05
7.2016,280,0.0125
8.2304,280,0.0125
10.288,280,0.0125
10.288,285,0.0125
10.288,285,0.0125
7.2016,290,0.0125
5.144,310,0.0125
5.6584,310,0.0125
8.2304,300,0.0125
7.716,290,0.0125
8.2304,270,0.0125
7.2016,270,0.0125
7.716,270,0.0125
8.2304,270,0.0125
8.2304,270,0.0125
7.716,260,0.0125
7.716,260,0.0125
7.2016,270,0.0125
5.144,280,0.0125
5.6584,270,0.0125
5.144,270,0.0125
5.144,280,0.0125
4.1152,300,0.0125
3.0864,330,0.0125
4.1152,300,0
7.2016,300,0
6.1728,285,0
9.2592,285,0
5.144,290,0
6.1728,285,0
9.2592,285,0
10.288,285,0
10.288,285,0
10.288,285,0
9.2592,285,0
8.2304,280,0
8.7448,270,0
10.288,270,0
10.288,270,0
10.288,270,0
9.2592,270,0
9.2592,270,0
8.2304,276,0
7.2016,270,0
4.1152,285,0
3.6008,300,0
2.0576,330,0
1.5432,60,0
1.5432,330,0.008333333
2.572,300,0.008333333
1.5432,300,0.008333333
3.6008,315,0.008333333
3.6008,315,0.008333333
5.144,315,0.008333333
3.6008,280,0.008333333
2.0576,345,0.008333333
4.1152,345,0.008333333
4.1152,340,0.008333333
4.1152,340,0.008333333
3.0864,340,0.008333333
3.6008,340,0.008333333
3.0864,345,0.008333333
3.0864,345,0.008333333
2.572,345,0.008333333
3.6008,345,0.008333333
3.0864,345,0.008333333
4.1152,340,0.008333333
2.572,340,0.008333333
1.5432,340,0.008333333
1.5432,300,0.008333333
3.6008,310,0.008333333
3.0864,310,0.008333333
1.0288,255,0.0625
2.0576,240,0.0625
2.0576,300,0.0625
1.0288,210,0.0625
3.6008,260,0.0625
5.144,270,0.0625
3.0864,260,0.0625
4.1152,260,0.0625
6.1728,270,0.0625
5.144,270,0.0625
5.144,270,0.0625
8.2304,270,0.0625
7.716,270,0.0625
6.1728,270,0.0625
5.144,285,0.0625
4.1152,280,0.0625
3.6008,285,0.0625
2.572,290,0.0625
2.0576,260,0.0625
3.6008,270,0.0625
7.2016,300,0.0625
4.1152,330,0.0625
6.1728,330,0.0625
4.1152,330,0.0625
3.0864,240,0
4.1152,340,0
4.1152,340,0
5.144,300,0
0.5144,360,0
0.5144,360,0
3.6008,300,0
5.144,270,0
5.144,270,0
7.716,270,0
5.144,230,0
6.1728,240,0
7.716,250,0
6.1728,240,0
7.2016,240,0
7.2016,250,0
6.6872,240,0
7.716,255,0
5.144,250,0
3.0864,245,0
2.0576,250,0
1.0288,240,0
1.5432,250,0
1.0288,345,0
0.5144,360,0.125
1.5432,360,0.125
2.0576,15,0.125
1.5432,15,0.125
1.5432,345,0.125
2.572,340,0.125
2.0576,345,0.125
2.0576,345,0.125
3.0864,50,0.125
3.0864,50,0.125
4.1152,345,0.125
5.144,330,0.125
2.0576,345,0.125
1.0288,50,0.125
1.5432,300,0.125
2.572,345,0.125
3.0864,345,0.125
2.572,345,0.125
2.572,300,0.125
1.0288,285,0.125
4.1152,255,0.125
5.144,270,0.125
2.0576,270,0.125
0.5144,300,0.125
0.5144,300,0.05
2.0576,300,0.05
3.0864,60,0.05
2.0576,60,0.05
3.0864,30,0.05
3.0864,300,0.05
1.0288,330,0.05
5.144,300,0.05
5.144,300,0.05
5.144,285,0.05
7.2016,290,0.05
7.2016,290,0.05
7.716,290,0.05
7.716,285,0.05
7.716,285,0.05
8.2304,285,0.05
8.2304,285,0.05
8.2304,300,0.05
8.2304,300,0.05
7.2016,300,0.05
4.6296,310,0.05
2.0576,345,0.05
1.5432,330,0.05
0.5144,330,0.05
2.0576,15,0.0125
4.1152,15,0.0125
5.144,15,0.0125
4.6296,15,0.0125
5.144,15,0.0125
7.716,30,0.0125
5.144,30,0.0125
7.2016,30,0.0125
6.1728,20,0.0125
6.1728,330,0.0125
9.2592,330,0.0125
8.2304,330,0.0125
10.288,330,0.0125
10.288,315,0.0125
10.288,315,0.0125
10.288,315,0.0125
10.288,315,0.0125
8.7448,315,0.0125
10.288,315,0.0125
9.2592,320,0.0125
5.144,260,0.0125
3.6008,255,0.0125
3.0864,250,0.0125
5.6584,255,0.0125
5.144,300,0
4.1152,320,0
6.1728,320,0
7.2016,320,0
7.716,300,0
8.7448,300,0
11.3168,300,0
10.288,285,0
10.288,285,0
11.3168,290,0
11.3168,285,0
9.2592,285,0
8.2304,285,0
7.2016,285,0
7.2016,290,0
5.144,270,0
7.2016,300,0
4.1152,290,0
3.0864,340,0
2.572,330,0
4.6296,315,0
5.144,315,0
5.144,315,0
5.144,315,0
5.6584,310,0.004166667
5.144,315,0.004166667
5.144,315,0.004166667
3.6008,320,0.004166667
3.0864,330,0.004166667
3.6008,320,0.004166667
4.1152,315,0.004166667
7.2016,315,0.004166667
7.2016,315,0.004166667
7.2016,310,0.004166667
7.2016,310,0.004166667
7.716,315,0.004166667
6.1728,315,0.004166667
6.1728,315,0.004166667
6.1728,315,0.004166667
6.1728,315,0.004166667
4.1152,330,0.004166667
3.6008,300,0.004166667
3.6008,330,0.004166667
2.0576,15,0.004166667
2.572,40,0.004166667
2.0576,330,0.004166667
2.0576,330,0.004166667
1.0288,45,0.004166667
1.0288,300,0
1.0288,360,0
3.0864,300,0
2.572,285,0
2.572,285,0
3.0864,285,0
4.1152,290,0
3.6008,290,0
4.1152,310,0
3.0864,300,0
5.144,300,0
5.144,300,0
5.144,300,0
5.144,290,0
6.1728,300,0
6.6872,270,0
5.144,260,0
6.1728,270,0
5.144,270,0
5.144,280,0
3.0864,280,0
1.0288,270,0
3.0864,255,0
4.1152,270,0
3.0864,280,0.4125
1.0288,270,0.4125
0.5144,360,0.4125
0.5144,360,0.4125
0.5144,360,0.4125
0.5144,360,0.4125
1.0288,330,0.4125
3.0864,270,0.4125
2.0576,270,0.4125
3.0864,120,0.4125
3.6008,105,0.4125
4.1152,75,0.4125
4.1152,70,0.4125
4.1152,70,0.4125
4.1152,60,0.4125
2.572,65,0.4125
2.572,65,0.4125
1.5432,90,0.4125
1.0288,120,0.4125
2.0576,190,0.4125
1.5432,190,0.4125
5.144,45,0.4125
5.144,45,0.4125
3.6008,45,0.4125
2.0576,90,0
3.0864,90,0
3.6008,100,0
3.0864,150,0
3.0864,160,0
3.0864,170,0
3.0864,150,0
3.0864,165,0
4.1152,150,0
4.6296,150,0
4.1152,150,0
4.1152,180,0
2.572,195,0
4.1152,160,0
4.1152,165,0
3.6008,210,0
3.0864,240,0
2.572,40,0
4.6296,225,0
5.144,225,0
5.6584,25,0
5.144,225,0
4.1152,225,0
3.0864,225,0
3.0864,225,0.0875
1.0288,210,0.0875
1.5432,285,0.0875
2.0576,255,0.0875
1.0288,255,0.0875
3.0864,240,0.0875
2.0576,240,0.0875
5.144,240,0.0875
5.144,225,0.0875
5.144,255,0.0875
5.144,255,0.0875
6.1728,240,0.0875
5.144,240,0.0875
5.144,225,0.0875
6.1728,220,0.0875
5.144,210,0.0875
5.144,225,0.0875
5.144,225,0.0875
4.1152,240,0.0875
4.1152,250,0.0875
3.0864,240,0.0875
2.0576,260,0.0875
1.5432,260,0.0875
1.5432,300,0.0875
1.0288,360,0.05
1.5432,280,0.05
1.0288,270,0.05
0.5144,360,0.05
0.5144,360,0.05
3.0864,285,0.05
3.0864,290,0.05
2.0576,285,0.05
6.1728,270,0.05
2.0576,270,0.05
3.0864,270,0.05
2.572,300,0.05
5.144,285,0.05
6.1728,300,0.05
5.144,290,0.05
5.144,290,0.05
4.6296,300,0.05
3.0864,320,0.05
3.0864,300,0.05
3.6008,300,0.05
3.6008,315,0.05
2.572,330,0.05
5.144,30,0.05
5.144,330,0.05
2.572,345,0.083333333
1.5432,60,0.083333333
2.572,290,0.083333333
1.0288,300,0.083333333
3.0864,310,0.083333333
2.0576,315,0.083333333
2.0576,10,0.083333333
2.0576,10,0.083333333
3.0864,45,0.083333333
3.0864,30,0.083333333
3.6008,30,0.083333333
4.1152,30,0.083333333
3.0864,40,0.083333333
2.572,30,0.083333333
2.0576,40,0.083333333
3.0864,15,0.083333333
3.0864,40,0.083333333
3.0864,45,0.083333333
1.5432,45,0.083333333
2.0576,45,0.083333333
2.0576,15,0.083333333
1.0288,30,0.083333333
3.0864,340,0.083333333
3.0864,330,0.083333333
5.6584,330,0
8.2304,320,0
7.716,320,0
8.2304,315,0
8.2304,310,0
6.1728,310,0
6.1728,315,0
8.2304,285,0
10.288,285,0
10.288,285,0
10.288,285,0
8.2304,280,0
8.2304,280,0
8.2304,280,0
8.2304,270,0
8.2304,255,0
8.2304,255,0
8.2304,275,0
8.2304,255,0
6.6872,255,0
10.288,260,0
3.0864,260,0
4.6296,260,0
3.0864,260,0
3.0864,275,0.025
4.1152,255,0.025
2.572,260,0.025
3.6008,275,0.025
3.0864,280,0.025
2.0576,285,0.025
3.0864,285,0.025
5.144,285,0.025
4.6296,280,0.025
6.1728,280,0.025
7.716,280,0.025
7.2016,285,0.025
5.144,300,0.025
5.144,300,0.025
4.1152,310,0.025
5.144,300,0.025
5.144,300,0.025
5.144,290,0.025
2.572,300,0.025
4.1152,315,0.025
2.0576,300,0.025
5.144,280,0.025
8.2304,270,0.025
5.144,270,0.025
4.1152,255,0
3.0864,255,0
3.0864,240,0
3.0864,270,0
2.0576,300,0
4.1152,300,0
5.6584,270,0
, ,0
, ,0
6.1728,260,0
8.2304,270,0
9.2592,270,0
8.7448,270,0
8.2304,270,0
8.2304,300,0
7.2016,290,0
8.2304,270,0
8.2304,270,0
6.1728,270,0
8.2304,270,0
5.144,280,0
2.572,300,0
3.0864,340,0
2.572,330,0
6.6872,285,0.0625
5.144,290,0.0625
3.6008,300,0.0625
5.144,285,0.0625
5.144,280,0.0625
5.144,300,0.0625
3.0864,285,0.0625
4.1152,290,0.0625
3.0864,330,0.0625
5.6584,320,0.0625
6.6872,315,0.0625
5.144,320,0.0625
7.2016,330,0.0625
7.2016,330,0.0625
7.2016,330,0.0625
6.6872,330,0.0625
5.144,330,0.0625
5.6584,330,0.0625
4.1152,330,0.0625
5.144,315,0.0625
7.716,280,0.0625
7.2016,290,0.0625
5.144,270,0.0625
7.2016,270,0.0625
8.2304,280,0
8.2304,280,0
7.2016,270,0
8.2304,270,0
8.2304,280,0
8.2304,285,0
5.144,270,0
5.6584,280,0
5.144,285,0
7.2016,280,0
7.716,280,0
8.2304,280,0
10.288,270,0
8.2304,270,0
8.2304,270,0
7.2016,270,0
8.2304,270,0
5.144,260,0
4.1152,260,0
5.144,300,0
7.2016,300,0
5.144,285,0
1.5432,330,0
1.5432,330,0
0.5144,330,0
1.0288,335,0
1.0288,330,0
1.0288,345,0
1.5432,345,0
2.572,330,0
1.0288,330,0
3.6008,330,0
5.144,315,0
5.144,310,0
6.1728,310,0
6.1728,310,0
5.6584,300,0
5.6584,300,0
5.144,300,0
6.1728,290,0
5.6584,290,0
4.1152,260,0
3.0864,270,0
1.0288,180,0
1.0288,360,0
2.572,45,0
3.0864,30,0
1.0288,345,0
0.5144,360,0.041666667
1.5432,360,0.041666667
1.0288,360,0.041666667
0.5144,360,0.041666667
1.0288,360,0.041666667
1.0288,360,0.041666667
1.0288,360,0.041666667
0.5144,360,0.041666667
2.0576,110,0.041666667
1.0288,60,0.041666667
1.5432,15,0.041666667
1.0288,30,0.041666667
2.572,30,0.041666667
3.6008,30,0.041666667
7.2016,310,0.041666667
7.2016,315,0.041666667
8.2304,315,0.041666667
9.2592,315,0.041666667
8.7448,315,0.041666667
8.2304,315,0.041666667
4.6296,330,0.041666667
7.2016,290,0.041666667
7.2016,270,0.041666667
7.2016,280,0.041666667
7.2016,260,0
5.144,260,0
3.0864,240,0
4.6296,270,0
5.6584,270,0
4.1152,295,0
3.0864,285,0
1.0288,360,0
2.0576,330,0
5.144,315,0
5.144,330,0
3.0864,340,0
4.1152,340,0
3.0864,345,0
4.1152,345,0
5.144,340,0
5.144,330,0
3.6008,320,0
3.6008,330,0
1.5432,90,0
0.5144,360,0
1.0288,360,0
2.0576,60,0
1.0288,360,0
0.5144,360,0
1.0288,240,0
1.5432,235,0
1.5432,220,0
2.0576,225,0
2.0576,225,0
3.0864,230,0
4.1152,210,0
3.6008,220,0
3.0864,195,0
3.0864,195,0
3.0864,190,0
3.6008,150,0
1.0288,165,0
1.5432,165,0
2.0576,165,0
1.0288,150,0
1.0288,170,0
3.0864,225,0
3.0864,225,0
2.572,250,0
2.0576,260,0
2.0576,250,0
1.5432,315,0
0.5144,360,0
2.0576,240,0
0.5144,255,0
2.572,270,0
3.0864,270,0
2.0576,270,0
2.0576,270,0
2.572,280,0
5.144,270,0
4.1152,280,0
5.144,270,0
7.2016,255,0
6.1728,260,0
7.2016,250,0
7.2016,250,0
8.2304,240,0
8.2304,240,0
8.2304,255,0
6.1728,255,0
6.1728,255,0
6.1728,255,0
3.0864,270,0
2.0576,250,0
3.0864,240,0
7.2016,270,0
3.0864,285,0
2.0576,300,0
1.5432,330,0
2.0576,315,0
2.572,45,0
3.0864,30,0
5.144,290,0
11.3168,285,0
13.3744,286,0
11.3168,270,0
9.2592,270,0
9.2592,280,0
12.3456,285,0
8.2304,260,0
7.2016,260,0
7.2016,260,0
7.2016,260,0
5.144,260,0
5.144,255,0
5.144,255,0
5.144,255,0
7.2016,240,0
7.2016,250,0
4.1152,270,0.095833333
5.6584,285,0.095833333
5.144,270,0.095833333
3.0864,270,0.095833333
, ,0.095833333
2.0576,300,0.095833333
3.6008,335,0.095833333
5.144,300,0.095833333
8.2304,285,0.095833333
10.288,285,0.095833333
10.288,300,0.095833333
10.288,270,0.095833333
12.3456,280,0.095833333
13.3744,280,0.095833333
12.3456,280,0.095833333
9.2592,270,0.095833333
9.2592,270,0.095833333
8.2304,265,0.095833333
6.1728,255,0.095833333
6.1728,255,0.095833333
6.1728,255,0.095833333
5.144,255,0.095833333
6.6872,270,0.095833333
5.144,270,0.095833333
5.144,270,0.7375
3.6008,257,0.7375
2.0576,300,0.7375
5.6584,270,0.7375
5.144,260,0.7375
3.0864,60,0.7375
3.0864,330,0.7375
2.0576,330,0.7375
2.0576,330,0.7375
3.0864,330,0.7375
2.572,330,0.7375
5.144,330,0.7375
8.2304,300,0.7375
10.288,290,0.7375
7.2016,290,0.7375
9.7736,290,0.7375
7.2016,285,0.7375
5.6584,285,0.7375
9.2592,280,0.7375
8.2304,280,0.7375
8.2304,280,0.7375
8.2304,285,0.7375
8.2304,285,0.7375
8.2304,285,0.7375
4.1152,290,0.191666667
10.288,285,0.191666667
10.288,285,0.191666667
10.288,285,0.191666667
10.288,285,0.191666667
8.2304,260,0.191666667
7.2016,270,0.191666667
7.2016,285,0.191666667
8.7448,285,0.191666667
10.288,285,0.191666667
10.288,280,0.191666667
11.3168,280,0.191666667
12.3456,270,0.191666667
12.3456,270,0.191666667
10.288,270,0.191666667
8.2304,270,0.191666667
8.2304,280,0.191666667
10.288,280,0.191666667
8.2304,280,0.191666667
8.2304,280,0.191666667
8.2304,290,0.191666667
8.2304,290,0.191666667
8.2304,300,0.191666667
8.2304,300,0.191666667
5.144,315,0.054166667
7.2016,310,0.054166667
7.2016,310,0.054166667
8.7448,310,0.054166667
10.288,310,0.054166667
7.2016,300,0.054166667
7.716,300,0.054166667
8.2304,300,0.054166667
11.3168,290,0.054166667
9.2592,300,0.054166667
7.2016,290,0.054166667
6.1728,280,0.054166667
6.1728,260,0.054166667
8.2304,255,0.054166667
8.2304, ,0.054166667
7.2016,255,0.054166667
7.2016,250,0.054166667
7.2016,255,0.054166667
5.144,260,0.054166667
5.144,260,0.054166667
1.0288,285,0.054166667
1.0288,190,0.054166667
2.0576,225,0.054166667
1.5432,330,0.054166667
2.0576,330,0.0125
2.0576,285,0.0125
1.5432,300,0.0125
3.0864,270,0.0125
